Record_ID,Camera_Node,Location_Name,GPS_Latitude,GPS_Longitude,Timestamp_IST,Vehicle_Classification,Detected_Make,Detected_Model,License_Plate,ANPR_Confidence_Pct,Vehicle_Color,Sharpness_Index,Sec65B_Integrity_Hash
11169,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.462672,Car,Unknown,Vehicle,UNREADABLE-CAM-016-95452,45.8%,Silver/Grey,1030.4,SHA256:B0F5C44BF228960D
11170,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.463864,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-60930,45.5%,Silver/Grey,627.7,SHA256:015C00057E50E586
11171,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.465085,Car,Unknown,Vehicle,UNREADABLE-CAM-016-78316,45.7%,Silver/Grey,827.4,SHA256:057C99DFA6231A9E
11334,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.375136,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-91936,48.2%,Blue,552.7,SHA256:005B6B273F8940FA
11335,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.379034,Car,Unknown,Vehicle,UNREADABLE-CAM-016-24539,51.5%,Silver/Grey,1323.3,SHA256:8173906C8AA99456
11336,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.380177,Car,Unknown,Vehicle,UNREADABLE-CAM-016-43153,44.7%,Blue,599.1,SHA256:69F978FCCFF452E8
11337,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.384236,Car,Unknown,Vehicle,UNREADABLE-CAM-016-64010,48.7%,Silver/Grey,1558.2,SHA256:98BB466EB6F7D40B
11338,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.385638,Car,Unknown,Vehicle,UNREADABLE-CAM-016-22618,49.0%,Silver/Grey,687.6,SHA256:CFE53D856839F550
11339,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.386773,Car,Unknown,Vehicle,UNREADABLE-CAM-016-98916,47.7%,Silver/Grey,221.2,SHA256:6ECB01F435B5060F
11340,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.387847,Car,Unknown,Vehicle,UNREADABLE-CAM-016-64198,49.7%,White,2248.0,SHA256:90F4EC1BABA830F0
11341,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.388900,Car,Unknown,Vehicle,UNREADABLE-CAM-016-69389,48.0%,Silver/Grey,2115.2,SHA256:78D0CCAFC9EC478B
11342,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.389934,Car,Unknown,Vehicle,UNREADABLE-CAM-016-30494,50.2%,Silver/Grey,275.8,SHA256:17C0E4E2F8177435
11343,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.390977,Car,Unknown,Vehicle,UNREADABLE-CAM-016-56121,46.3%,White,1267.5,SHA256:5D002C850509CAAD
11344,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.392195,Car,Unknown,Vehicle,UNREADABLE-CAM-016-56487,48.4%,White,1219.6,SHA256:0A13F88670249371
11345,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.393195,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-82526,35.5%,Blue,31.8,SHA256:9DA757F2989908BE
11346,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.394666,Car,Unknown,Vehicle,UNREADABLE-CAM-016-33440,44.9%,White,1207.0,SHA256:5F34FDFE872F3C55
11347,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.395630,Car,Unknown,Vehicle,UNREADABLE-CAM-016-89127,44.1%,White,1740.5,SHA256:4EC3283CA9A92418
11348,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.396719,Car,Unknown,Vehicle,UNREADABLE-CAM-016-87085,45.0%,Silver/Grey,1522.5,SHA256:DBA3D80AAED99B6D
11349,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:10:43.397865,Car,Unknown,Vehicle,UNREADABLE-CAM-016-48645,44.1%,White,1080.6,SHA256:A911EC7F872B8D40
11500,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.703468,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-72677,46.6%,Blue,555.8,SHA256:EB51A6AC68FBE598
11501,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.707657,Car,Unknown,Vehicle,UNREADABLE-CAM-016-60984,50.6%,Silver/Grey,1142.0,SHA256:DB0D7E46CC521746
11502,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.709198,Car,Unknown,Vehicle,UNREADABLE-CAM-016-73438,49.7%,Silver/Grey,803.8,SHA256:BCC0C052E7A1BC2B
11503,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.710589,Car,Unknown,Vehicle,UNREADABLE-CAM-016-45828,49.1%,White,791.6,SHA256:B8B6CD99EE5B9EE6
11504,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.712029,Car,Unknown,Vehicle,UNREADABLE-CAM-016-31952,44.0%,Green,492.7,SHA256:02F3569E82999C39
11505,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.715128,Car,Unknown,Vehicle,UNREADABLE-CAM-016-75739,49.6%,White,1820.1,SHA256:AE829271CC1605B7
11506,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.716326,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-69526,37.9%,Blue,30.5,SHA256:F8A0D240C7F8F1C7
11507,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.717942,Car,Unknown,Vehicle,UNREADABLE-CAM-016-28074,49.4%,White,933.8,SHA256:F2FF54A88CAB0A73
11508,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.718929,Car,Unknown,Vehicle,UNREADABLE-CAM-016-90136,42.5%,Silver/Grey,195.8,SHA256:135B7335C455B32D
11509,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.720494,Car,Unknown,Vehicle,UNREADABLE-CAM-016-81139,42.5%,Silver/Grey,174.2,SHA256:4A0EBB51999C5EEB
11510,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.721949,Car,Unknown,Vehicle,UNREADABLE-CAM-016-61687,47.1%,White,1189.6,SHA256:4D341ADEB1D63519
11511,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.723068,Car,Unknown,Vehicle,UNREADABLE-CAM-016-43340,47.3%,Silver/Grey,1079.0,SHA256:405167830A26F1A9
11512,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.724196,Car,Unknown,Vehicle,UNREADABLE-CAM-016-96125,45.3%,Silver/Grey,772.2,SHA256:76791E57AE40FEDA
11513,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.725168,Car,Unknown,Vehicle,UNREADABLE-CAM-016-75681,46.0%,White,2228.8,SHA256:B73C456C38D3A853
11514,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.726224,Car,Unknown,Vehicle,UNREADABLE-CAM-016-20572,44.4%,White,665.3,SHA256:5C7B64E47CCFAF9F
11515,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.727537,Car,Unknown,Vehicle,UNREADABLE-CAM-016-53864,46.4%,Silver/Grey,563.6,SHA256:AA8813FF90F18D0B
11516,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:11:50.728982,Car,Unknown,Vehicle,UNREADABLE-CAM-016-74218,43.9%,Silver/Grey,225.0,SHA256:17B6415A5A8B6E60
11655,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.770409,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-32361,48.4%,Blue,613.8,SHA256:9E63D4F1D23FB25E
11656,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.774255,Car,Unknown,Vehicle,UNREADABLE-CAM-016-76455,42.2%,Green,491.5,SHA256:C887494939C766D0
11657,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.778934,Car,Unknown,Vehicle,UNREADABLE-CAM-016-89242,50.6%,Silver/Grey,1311.7,SHA256:458222CB6DFF385E
11658,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.780786,Car,Unknown,Vehicle,UNREADABLE-CAM-016-39276,48.1%,White,775.4,SHA256:06880AB02A1D569C
11659,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.782510,Car,Unknown,Vehicle,UNREADABLE-CAM-016-83315,50.5%,White,370.3,SHA256:4381AA122A09EA8F
11660,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.783848,Car,Unknown,Vehicle,UNREADABLE-CAM-016-29059,47.4%,White,2639.1,SHA256:4AD732AC5940568F
11661,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.785034,Car,Unknown,Vehicle,UNREADABLE-CAM-016-80654,49.9%,Silver/Grey,317.6,SHA256:F174D85F91F3486D
11662,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.786143,Truck,Unknown,Vehicle,UNREADABLE-CAM-016-67286,52.0%,Silver/Grey,804.4,SHA256:F66A268627375A4B
11663,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.787341,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-78600,49.1%,Blue,1331.4,SHA256:AE91AC2EDF1B3E8B
11664,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.788648,Car,Unknown,Vehicle,UNREADABLE-CAM-016-45104,46.3%,White,863.1,SHA256:0A06B20C4E0EEFDF
11665,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.789870,Car,Unknown,Vehicle,UNREADABLE-CAM-016-55852,44.6%,White,1510.9,SHA256:46BB6626ADD78C60
11666,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.791085,Truck,Unknown,Vehicle,UNREADABLE-CAM-016-72035,45.9%,Silver/Grey,775.7,SHA256:17EAFBBF5B8EE426
11667,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.792145,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-44922,39.0%,Blue,64.7,SHA256:014F1F9F18D7D208
11668,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.793802,Truck,Unknown,Vehicle,UNREADABLE-CAM-016-81640,48.2%,Silver/Grey,892.9,SHA256:9A6031C24BA29807
11669,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.795120,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-19232,45.5%,Silver/Grey,641.5,SHA256:60726D45A745048C
11670,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.796389,Car,Unknown,Vehicle,UNREADABLE-CAM-016-55791,44.6%,Silver/Grey,668.7,SHA256:8C65DF75985BCD28
11671,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:12:56.797665,Car,Unknown,Vehicle,UNREADABLE-CAM-016-49862,45.4%,White,899.9,SHA256:FB6E33AC3AFB08A1
11790,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:14:02.762841,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-82534,46.0%,Blue,621.2,SHA256:EEC9396C82AC0427
11791,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:14:02.767283,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-97654,51.0%,Silver/Grey,815.1,SHA256:FA92791C40AADA71
11792,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:14:02.768740,Car,Unknown,Vehicle,UNREADABLE-CAM-016-58971,46.6%,Green,407.0,SHA256:229044DCE2025118
11793,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:14:02.772325,Car,Unknown,Vehicle,UNREADABLE-CAM-016-36947,49.9%,Silver/Grey,455.4,SHA256:7159BBD874865BDE
11794,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:14:02.774199,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-29964,38.8%,Blue,25.9,SHA256:056382A7738A3264
11795,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:14:02.775632,Car,Unknown,Vehicle,UNREADABLE-CAM-016-49995,47.4%,White,1224.9,SHA256:29BBDBE801CB1F7E
11796,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:14:02.776769,Car,Unknown,Vehicle,UNREADABLE-CAM-016-78646,46.0%,White,1105.0,SHA256:6646E6EF169F39C4
11797,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:14:02.777782,Truck,Unknown,Vehicle,UNREADABLE-CAM-016-64729,48.6%,Silver/Grey,846.8,SHA256:F00EDACC81FE3368
11798,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:14:02.779153,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-69494,47.1%,Blue,1261.4,SHA256:37D27E1121589D6F
11799,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:14:02.780024,Car,Unknown,Vehicle,UNREADABLE-CAM-016-31479,45.0%,White,1112.9,SHA256:96C7F0E8B2BED386
11800,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:14:02.781382,Car,Unknown,Vehicle,UNREADABLE-CAM-016-54422,46.1%,White,1195.1,SHA256:E8FBF26D859944F5
11801,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:14:02.783190,Car,Unknown,Vehicle,UNREADABLE-CAM-016-68039,45.6%,Silver/Grey,877.2,SHA256:E442DA91D979747E
11907,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:15:09.923304,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-25288,44.2%,Blue,552.8,SHA256:0106CEC5FFE537A6
11908,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:15:09.927880,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-54080,51.6%,Silver/Grey,833.9,SHA256:CC6B086D2FC5E03D
11909,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:15:09.929509,Car,Unknown,Vehicle,UNREADABLE-CAM-016-51418,49.3%,White,1026.2,SHA256:EE99D964428D5CAD
11910,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:15:09.931056,Car,Unknown,Vehicle,UNREADABLE-CAM-016-92657,39.5%,Green,492.5,SHA256:87CFE7731E209F08
11911,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:15:09.934830,Car,Unknown,Vehicle,UNREADABLE-CAM-016-42986,49.2%,White,433.1,SHA256:40437D4DE98E458B
11912,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:15:09.936360,Car,Unknown,Vehicle,UNREADABLE-CAM-016-36471,47.8%,White,738.5,SHA256:20BB6508903DE686
11913,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:15:09.937998,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-50688,37.5%,Blue,29.1,SHA256:33A99C66D83AC9CF
11914,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:15:09.939567,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-77683,45.0%,Silver/Grey,1365.9,SHA256:2F8BDCD1B1CD4D28
11990,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:16:13.819635,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-37738,49.5%,Blue,610.9,SHA256:619E0D9CB56BC822
11991,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:16:13.823740,Car,Unknown,Vehicle,UNREADABLE-CAM-016-65625,51.3%,Silver/Grey,1638.1,SHA256:1C44529D4E9D351B
11992,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:16:13.825150,Car,Unknown,Vehicle,UNREADABLE-CAM-016-77589,45.5%,Green,519.2,SHA256:E49305EA2A0A7B74
11993,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:16:13.828222,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-76745,36.6%,Blue,39.4,SHA256:556054D174FE718E
11994,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:16:13.830204,Car,Unknown,Vehicle,UNREADABLE-CAM-016-23162,48.0%,White,1057.5,SHA256:9E12D1A81C05BABF
11995,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:16:13.831376,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-10108,48.2%,Blue,1062.1,SHA256:1241962CC9DD4495
12057,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:17:18.808232,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-28897,44.7%,Blue,572.3,SHA256:23AB6F93E35CC089
12058,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:17:18.811597,Car,Unknown,Vehicle,UNREADABLE-CAM-016-15877,49.1%,White,1666.3,SHA256:291C9A0A114D3F4A
12059,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:17:18.812864,Car,Unknown,Vehicle,UNREADABLE-CAM-016-89150,40.2%,Green,283.7,SHA256:A9CD070C48DC783B
12060,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:17:18.816038,Car,Unknown,Vehicle,UNREADABLE-CAM-016-54601,47.3%,White,367.1,SHA256:90C4318BEF66C2BE
12061,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:17:18.817523,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-79002,35.2%,Blue,46.7,SHA256:179E5C1C96E1ED86
12131,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:18:25.045765,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-60491,58.1%,Blue,438.9,SHA256:D62AD8FBC98FF722
12132,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:18:25.049860,Car,Unknown,Vehicle,UNREADABLE-CAM-016-44363,49.9%,Blue,353.8,SHA256:F6FF7085789E63FA
12133,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:18:25.051495,Car,Unknown,Vehicle,UNREADABLE-CAM-016-52174,50.8%,White,1467.6,SHA256:A5144607F19E5EA6
12134,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:18:25.052678,Car,Unknown,Vehicle,UNREADABLE-CAM-016-67464,41.0%,Green,383.9,SHA256:6B9E6F8F12DDB4A2
12135,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:18:25.056189,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-17497,46.7%,Silver/Grey,516.1,SHA256:131E58CF0DC85A75
12136,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:18:25.057659,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-74727,36.6%,Blue,39.1,SHA256:3F7CB31702589CD9
12206,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:19:32.288689,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-16491,30.9%,Blue,7.2,SHA256:6C86BE06196F8FF5
12207,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:19:32.293139,Car,Unknown,Vehicle,UNREADABLE-CAM-016-99562,49.1%,Blue,440.1,SHA256:F5E09419614C5E48
12208,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:19:32.294347,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-60744,39.5%,Blue,43.8,SHA256:40FAB6C0A70E94A5
12209,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:19:32.296319,Truck,Unknown,Vehicle,UNREADABLE-CAM-016-66284,49.8%,Blue,349.4,SHA256:9382041E2A8B044A
12210,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:19:32.297700,Car,Unknown,Vehicle,UNREADABLE-CAM-016-12045,44.8%,Blue,389.9,SHA256:3507BE43C34C2860
12253,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:20:35.625952,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-77715,46.2%,Blue,484.5,SHA256:1252D27687605889
12254,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:20:35.630257,Car,Unknown,Vehicle,UNREADABLE-CAM-016-42374,49.2%,Blue,473.8,SHA256:20427535B5C87DCF
12255,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:20:35.631792,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-73981,40.3%,Blue,54.4,SHA256:6B2DCB5EA374F889
12286,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:21:36.543819,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-22243,43.4%,Blue,1692.0,SHA256:9304E019C62D684A
12287,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:21:36.547651,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-94522,41.1%,Blue,48.2,SHA256:EAAFD09C16689162
12288,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:21:36.549298,Car,Unknown,Vehicle,UNREADABLE-CAM-016-29350,49.2%,Blue,555.3,SHA256:F59F5D36B34F70B7
12329,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:22:40.203142,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-30353,42.9%,Blue,495.3,SHA256:C25EF49990B7F118
12330,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:22:40.207927,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-69201,44.8%,Blue,76.5,SHA256:129326DCC7DA4E4B
12331,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:22:40.210323,Car,Unknown,Vehicle,UNREADABLE-CAM-016-51237,52.9%,Blue,546.6,SHA256:3EF7BA939F8EF331
12369,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:23:41.658524,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-92499,43.4%,Blue,716.9,SHA256:FB413FC7B6A2F096
12370,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:23:41.661865,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-82279,46.8%,Blue,124.9,SHA256:FFE87B422821379E
12371,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:23:41.663903,Car,Unknown,Vehicle,UNREADABLE-CAM-016-32842,52.4%,Blue,512.5,SHA256:D6BEF91156601D20
12408,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:24:43.629641,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-31739,43.3%,Blue,739.2,SHA256:A7A15D38F5D362DD
12409,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:24:43.632455,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-63491,45.0%,Blue,135.4,SHA256:E52E3126F5536785
12410,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:24:43.634093,Car,Unknown,Vehicle,UNREADABLE-CAM-016-59326,46.8%,White,413.6,SHA256:5D63E477BAD89A51
12411,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:24:43.635274,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-51568,43.5%,White,230.3,SHA256:5C166B578B1C7530
12442,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:25:44.384893,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-22458,33.4%,Blue,19.2,SHA256:D88073ABB1A5CBA8
12443,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:25:44.388098,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-29275,52.4%,Blue,557.9,SHA256:F03B40736F6D9C84
12474,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:26:43.073840,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-29843,43.8%,Blue,740.9,SHA256:0921AFDAAE77BCD0
12475,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:26:43.077281,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-32909,46.9%,Blue,463.3,SHA256:ED9F355C2BFE8BB1
12504,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:27:41.963274,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-55996,41.5%,Blue,15.2,SHA256:561EE76A6B4327C2
12505,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:27:41.967656,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-87391,50.6%,Blue,529.0,SHA256:A971B636FA9B2429
12538,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:28:42.046134,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-95026,42.5%,Blue,17.1,SHA256:56B3089750BEA605
12539,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:28:42.050229,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-55637,56.5%,Blue,458.2,SHA256:2E921F162598ECF1
12578,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:29:41.605046,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-40439,40.7%,Blue,15.2,SHA256:A1E69D104D348EC1
12579,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:29:41.609509,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-49416,60.2%,Blue,444.9,SHA256:EB85522C17C54887
12629,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:30:41.894398,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-39344,43.4%,Blue,16.8,SHA256:4A2089B4FCB8A2B3
